1788876300000,77999.7,78077,77944.2,78049.7,257.616
1788876600000,78049.7,78164.5,78012.9,78119.9,411.819
1788876900000,78119.9,78282.3,78119.9,78270.8,459.757
1788877200000,78270.8,78347.8,78248.7,78303,311.422
1788877500000,78303,78339,78212.2,78306.5,196.224
1788877800000,78306.5,78386.2,78203.4,78349.9,334.991
1788878100000,78349.9,78369.4,78256.1,78310.6,159.749
1788878400000,78310.6,78411,78246.2,78380.9,284.590
1788878700000,78380.9,78593.2,78349.1,78528.1,493.855
1788879000000,78528.1,78565.4,78413.2,78483.8,273.798
1788879300000,78483.8,78560.5,78452,78529,238.688
1788879600000,78529,78650.5,78487,78516.2,391.312
1788879900000,78516.2,78550,78440.1,78550,136.678
1788880200000,78550,78630.9,78525.3,78611.2,166.976
1788880500000,78611.2,78678,78575.8,78576.5,254.803
1788880800000,78576.5,78600,78450,78507.3,282.921
1788881100000,78507.3,78529.3,78424.7,78427.2,194.676
1788881400000,78427.2,78527.3,78422,78509.3,166.712
1788881700000,78509.3,78623.9,78502.2,78597,193.509
1788882000000,78597,78745.5,78556.3,78681.9,285.996
1788882300000,78681.9,78768.1,78634.8,78743.1,372.811
1788882600000,78743.1,78837.6,78719.3,78802.7,551.034
1788882900000,78802.7,78890,78777.8,78871.7,466.209
1788883200000,78871.7,78871.8,78700.1,78792.7,260.788
1788883500000,78792.7,78804,78692.9,78692.9,120.336
1788883800000,78692.9,78696.1,78601.5,78622.6,192.048
1788884100000,78622.6,78650,78546,78600.8,126.104
1788884400000,78600.8,78643.2,78543.5,78600,125.249
1788884700000,78600,78658,78591.3,78606.1,65.633
1788885000000,78606.1,78678.6,78585.5,78620.2,61.441
1788885300000,78620.2,78859.9,78613.8,78849.9,327.616
1788885600000,78849.9,78955,78760,78764.2,308.188
1788885900000,78764.2,78811.4,78736.4,78789.8,113.237
1788886200000,78789.8,78848.3,78708,78744.4,122.802
1788886500000,78744.4,78748.7,78612.1,78710.7,261.472
1788886800000,78710.7,78830.8,78710.6,78802.2,178.093
1788887100000,78802.2,78857.8,78670,78670.1,237.143
1788887400000,78670.1,78696,78629.2,78669.8,61.657
1788887700000,78669.8,78684.4,78590.1,78600.9,172.808
